"","ideology","norm_news","norm_branches","norm_officials","norm_facts","egal_equalop","egal_worryless","egal_notbigprob","egal_fewerprobs","moraltrad_adjmoral","moraltrad_moretrad","auth_childind","auth_childcur","auth_childobed","auth_childconsid","education","sex","interest","econ_perc","age"
"228",2,5,4,5,4,1,5,5,1,2,5,1,1,2,1,"Less than high school","Female","Somewhat interested","Much worse off","30-49"
"229",4,5,5,5,5,1,5,2,2,1,4,2,2,1,1,"Less than high school","Male","Very much interested","About the same","50-64"
"230",4,5,5,5,5,1,5,5,1,2,2,2,1,1,1,"Less than high school","Male","Very much interested","About the same","65+"
"231",NA,1,4,5,3,1,1,5,1,1,1,2,2,1,2,"Less than high school","Male","Very much interested","Much better off","65+"
"232",4,1,5,5,2,1,4,4,2,4,5,2,2,1,1,"Less than high school","Female","Very much interested","About the same","50-64"
"233",4,1,4,5,5,4,3,3,1,5,5,1,1,1,1,"Less than high school","Female","Somewhat interested","About the same","30-49"
"234",4,5,5,5,5,1,4,5,4,5,1,2,1,1,1,"Less than high school","Female","Somewhat interested","About the same","50-64"
"235",7,3,5,5,5,1,5,3,5,3,1,2,2,2,1,"Less than high school","Male","Very much interested","About the same","30-49"
"236",6,4,5,4,4,3,3,3,4,4,1,2,2,1,1,"Less than high school","Male","Very much interested","About the same","50-64"
"237",2,5,5,5,4,1,5,5,2,1,5,1,2,2,1,"Less than high school","Female","Very much interested","About the same","30-49"
"238",4,3,3,4,4,2,2,4,2,2,2,2,2,2,1,"Less than high school","Female","Somewhat interested","About the same","50-64"
"239",2,4,3,5,4,2,5,3,1,2,2,2,2,1,1,"Less than high school","Female","Somewhat interested","About the same","30-49"
"240",3,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Female","Somewhat interested","About the same","30-49"
"241",3,3,4,3,4,1,1,5,1,2,2,2,1,1,2,"Less than high school","Female","Very much interested","About the same","50-64"
"242",2,4,4,4,5,2,4,4,1,2,3,1,1,1,1,"Less than high school","Male","Not much interested","Much worse off","18-29"
"243",NA,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Male","Somewhat interested","About the same","30-49"
"244",4,5,5,5,5,3,3,5,5,5,2,2,1,2,1,"Less than high school","Male","Somewhat interested","Somewhat worse off","50-64"
"245",7,3,3,5,4,2,1,2,4,5,1,2,2,1,1,"Less than high school","Female","Very much interested","About the same","65+"
"246",4,5,3,5,3,1,2,5,2,2,2,2,1,1,1,"Less than high school","Female","Somewhat interested","Much worse off","30-49"
"247",6,1,5,5,5,2,2,2,5,4,2,2,2,2,1,"Less than high school","Male","Very much interested","Much better off","50-64"
"248",2,5,5,5,5,1,5,5,1,5,5,1,1,2,1,"Less than high school","Female","Very much interested","Somewhat worse off","50-64"
"249",5,5,5,5,5,1,3,4,2,2,3,2,NA,2,1,NA,"Female","Somewhat interested","Somewhat worse off","65+"
"250",4,4,4,5,4,2,4,4,2,5,4,2,1,2,1,"Less than high school","Male","Very much interested","About the same","50-64"
"251",3,3,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Female","Very much interested","About the same","18-29"
"252",NA,3,4,5,5,1,3,3,2,2,3,2,1,1,1,"Less than high school","Female","Somewhat interested","About the same","30-49"
"253",2,5,5,5,4,2,2,2,1,2,2,1,1,2,1,"Less than high school","Female","Very much interested","About the same","65+"
"254",NA,5,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Male","Very much interested","About the same","50-64"
"255",4,2,2,2,2,5,2,4,2,3,3,2,2,1,2,"Less than high school","Female","Somewhat interested","Somewhat worse off","30-49"
"256",6,1,5,5,4,4,2,3,2,5,1,2,2,2,1,"Less than high school","Female","Very much interested","Much better off","50-64"
"257",6,5,5,5,4,1,4,4,3,5,2,2,1,1,1,"Less than high school","Male","Very much interested","About the same","50-64"
"258",7,4,5,5,4,1,1,2,2,5,1,2,2,2,1,"Less than high school","Male","Very much interested","About the same","65+"
"259",1,5,5,5,4,1,5,5,1,5,1,2,1,1,1,"Less than high school","Male","Very much interested","About the same","65+"
"260",4,3,2,3,3,3,3,4,2,2,3,2,2,1,1,"Less than high school","Female","Somewhat interested","Somewhat better off","18-29"
"261",2,4,5,5,4,1,4,5,1,1,4,2,1,2,1,"Less than high school","Male","Not much interested","About the same","18-29"
"262",2,5,5,5,5,1,5,5,1,1,5,1,1,2,1,"Less than high school","Female","Very much interested","Somewhat worse off","50-64"
"263",5,4,5,5,4,1,3,3,2,5,1,2,1,2,1,"Less than high school","Male","Somewhat interested","About the same","65+"
"264",2,4,2,4,3,2,4,4,2,2,5,1,2,2,1,"Less than high school","Female","Somewhat interested","About the same","18-29"
"265",NA,4,5,5,5,3,3,5,1,2,2,2,2,1,2,"Less than high school","Male","Very much interested","About the same","50-64"
"266",NA,3,4,4,3,2,1,4,2,3,2,2,2,1,2,"Less than high school","Female","Somewhat interested","About the same","50-64"
"267",6,4,5,5,4,5,2,1,5,5,2,2,1,1,1,"Less than high school","Female","Very much interested","About the same","65+"
"268",4,5,5,5,5,1,5,5,1,5,5,1,1,2,1,"Less than high school",NA,"Very much interested","Much worse off","50-64"
"269",5,3,4,4,3,1,4,3,2,5,1,2,2,1,1,"Less than high school","Female","Very much interested","About the same","30-49"
"270",4,2,4,5,4,1,2,4,2,2,1,2,2,1,2,"Less than high school","Female","Very much interested","Somewhat worse off","50-64"
"271",NA,5,5,4,4,1,5,2,1,1,2,2,1,1,1,"Less than high school","Male","Somewhat interested","Much worse off","65+"
"272",2,5,5,5,4,2,5,4,2,1,5,1,1,2,1,"Less than high school","Female","Very much interested","About the same","30-49"
"273",7,3,5,5,4,1,5,5,1,1,3,2,2,1,1,"Less than high school","Female","Somewhat interested","Somewhat better off","50-64"
"274",2,5,5,5,4,1,5,5,1,5,3,2,1,2,1,"Less than high school","Female","Very much interested","About the same","65+"
"275",7,5,5,5,3,1,1,1,1,1,1,2,2,2,1,"Less than high school","Male","Very much interested","Somewhat better off","18-29"
"276",4,3,4,2,3,5,2,1,5,5,2,2,2,1,2,"Less than high school","Female","Very much interested","About the same","50-64"
"277",5,5,5,5,5,2,4,3,3,2,2,2,2,2,1,"Less than high school","Male","Somewhat interested","Much better off","18-29"
"278",3,5,4,4,4,1,5,3,2,1,2,2,1,2,1,"Less than high school","Male","Very much interested","About the same","30-49"
"279",2,1,4,5,1,1,4,4,1,2,3,2,2,1,1,"Less than high school","Female","Somewhat interested","Somewhat worse off","50-64"
"280",4,3,4,4,3,2,4,4,2,3,3,2,1,2,1,"Less than high school","Female","Very much interested","Much better off","30-49"
"281",7,2,5,5,4,1,1,3,4,5,1,2,2,1,2,"Less than high school","Female","Very much interested","Much worse off","65+"
"282",6,5,5,5,5,1,3,5,2,4,1,2,2,1,1,"Less than high school","Male","Very much interested","Somewhat better off","50-64"
"283",6,5,5,5,5,3,4,4,3,4,2,2,2,1,1,"Less than high school","Male","Somewhat interested","About the same","65+"
"284",7,1,4,5,3,3,1,1,4,5,2,2,1,1,1,"Less than high school","Female","Very much interested","About the same","50-64"
"285",2,5,5,5,4,2,4,4,2,3,4,1,1,2,1,"Less than high school","Male","Very much interested","Somewhat better off","18-29"
"286",2,5,5,5,3,1,5,5,1,5,4,1,1,2,1,"Less than high school","Female","Not much interested","About the same","65+"
"287",NA,5,5,5,5,1,5,5,1,2,2,2,1,2,1,"Less than high school","Female","Not much interested","About the same","30-49"
"288",7,1,2,4,4,2,2,3,4,4,2,2,2,1,2,"Less than high school","Male","Somewhat interested","Somewhat better off","30-49"
"289",6,3,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Female","Very much interested","Somewhat better off","50-64"
"290",3,2,4,4,3,1,4,5,1,3,4,2,1,2,1,"Less than high school","Female","Very much interested","Somewhat better off","30-49"
"291",5,3,5,4,5,2,4,4,2,4,3,1,1,2,1,"Less than high school","Female","Not much interested","Somewhat better off",NA
"292",6,5,5,5,3,2,2,2,2,5,1,2,2,1,2,"Less than high school","Male","Somewhat interested","Somewhat worse off","50-64"
"293",NA,3,3,4,3,1,3,3,2,3,3,2,1,2,1,"Less than high school","Male","Somewhat interested","Much worse off","50-64"
"294",2,5,5,5,5,1,5,5,1,1,2,2,2,1,2,"Less than high school","Male","Very much interested","About the same","50-64"
"295",4,4,4,5,3,2,5,5,2,5,1,2,2,2,1,"Less than high school","Female","Very much interested","About the same","50-64"
"296",6,4,4,4,4,2,4,3,3,2,2,2,2,1,2,"Less than high school","Male","Not much interested","Somewhat worse off","50-64"
"297",4,2,5,5,4,1,2,2,2,2,2,2,2,2,1,"Less than high school","Female","Very much interested","Somewhat worse off","65+"
"298",3,2,3,4,4,2,4,4,2,2,2,2,1,2,1,"Less than high school","Female","Somewhat interested","Somewhat better off","30-49"
"299",6,1,4,4,3,2,2,3,3,3,1,2,1,1,2,"Less than high school","Male","Somewhat interested","About the same","65+"
"300",NA,NA,NA,NA,NA,3,3,3,3,3,3,2,2,1,2,"Less than high school","Female","Not much interested",NA,NA
"301",7,3,5,5,3,1,3,5,3,4,2,2,2,1,1,"Less than high school","Female","Very much interested","Much better off","65+"
"302",NA,4,5,4,5,1,2,2,2,3,2,2,2,1,1,"Less than high school","Male","Somewhat interested","About the same","65+"
"303",NA,3,2,5,5,1,1,2,1,1,1,2,2,1,1,"Less than high school","Female","Somewhat interested","Somewhat worse off","30-49"
"304",4,4,5,4,4,2,3,3,3,2,2,2,1,2,1,"Less than high school","Male","Somewhat interested","About the same","65+"
"305",5,1,4,5,5,1,5,3,1,1,2,2,2,2,1,"Less than high school","Female","Somewhat interested","Somewhat better off","50-64"
"306",2,5,5,5,5,1,5,5,1,5,5,1,1,2,1,"Less than high school","Female","Very much interested","Much worse off","50-64"
"307",3,5,5,5,5,1,3,5,5,1,3,1,1,2,2,"Less than high school","Male","Somewhat interested","About the same","18-29"
"308",4,4,4,4,4,1,5,5,1,2,1,2,1,1,1,"Less than high school","Female","Somewhat interested","About the same","50-64"
"309",7,5,5,5,5,3,2,3,3,5,1,2,2,2,1,"Less than high school","Female","Very much interested","About the same","65+"
"310",3,4,5,5,4,2,5,5,2,1,5,1,1,2,1,"Less than high school","Female","Somewhat interested","About the same","18-29"
"311",2,4,3,4,4,3,3,3,3,3,3,2,2,1,2,"Less than high school","Male","Very much interested","About the same","50-64"
"312",4,5,5,5,5,2,2,5,5,5,1,2,2,1,1,"Less than high school","Male","Very much interested","About the same","65+"
"313",2,5,5,5,5,1,5,4,1,5,2,1,1,2,1,"Less than high school","Male","Very much interested","Somewhat worse off","50-64"
"314",6,2,3,3,3,4,3,3,3,3,3,1,2,1,2,"Less than high school","Male","Somewhat interested","About the same","30-49"
"315",5,2,4,3,5,2,1,3,5,4,4,2,2,2,2,"Less than high school","Female","Somewhat interested","Somewhat better off","30-49"
"316",6,5,5,5,4,4,2,3,5,5,1,2,1,2,1,"Less than high school","Female","Very much interested","About the same","50-64"
"317",4,5,5,5,5,1,5,5,1,2,4,1,2,2,1,"Less than high school","Female","Very much interested","About the same","65+"
"318",5,5,4,4,5,3,3,3,3,3,3,2,1,2,1,"Less than high school","Male","Somewhat interested","Somewhat better off","18-29"
"319",5,4,5,5,3,2,4,3,2,4,2,1,1,2,1,"Less than high school","Female","Very much interested","Somewhat better off","30-49"
"320",3,5,5,5,5,1,5,5,1,2,3,1,1,2,1,"Less than high school","Female","Very much interested","About the same","50-64"
"321",2,5,5,5,5,1,5,5,2,2,5,2,1,2,1,"Less than high school","Female","Very much interested","About the same","50-64"
"322",6,4,4,4,NA,1,5,3,2,NA,1,2,2,1,2,"Less than high school","Female","Very much interested","About the same","50-64"
"323",NA,4,3,4,4,3,4,3,1,1,2,2,2,2,2,"Less than high school","Male","Somewhat interested","About the same","65+"
"324",7,2,5,5,3,2,2,3,3,5,2,2,2,1,1,"Less than high school","Female","Very much interested","About the same","65+"
"325",NA,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Male","Not much interested","Somewhat better off","30-49"
"326",4,5,5,5,5,1,5,5,1,2,2,2,2,2,1,"Less than high school","Male","Somewhat interested","Somewhat worse off","65+"
"327",6,4,4,5,4,2,3,3,3,2,3,2,2,2,1,"Less than high school","Female","Very much interested","About the same","65+"
"328",7,5,5,5,4,3,2,2,3,5,1,2,2,2,1,"Less than high school","Male","Very much interested","Much better off","50-64"
"329",NA,3,3,3,3,3,3,3,4,5,2,2,2,1,2,"Less than high school","Female","Not much interested","About the same","30-49"
"330",NA,2,3,5,3,2,3,3,3,4,1,2,2,1,1,"Less than high school","Female","Very much interested","Much better off","65+"
"331",6,3,4,4,4,2,1,3,3,2,2,1,1,2,1,"Less than high school","Male","Somewhat interested","About the same","65+"
"332",4,5,5,5,5,4,5,3,3,2,4,1,1,2,1,"Less than high school","Female","Very much interested","About the same","50-64"
"333",6,4,5,5,4,1,1,2,3,5,2,2,2,1,2,"Less than high school","Male","Very much interested","About the same","65+"
"334",NA,2,2,5,5,5,5,4,3,3,2,1,1,2,1,"Less than high school","Male","Not much interested","Much worse off","30-49"
"335",NA,3,5,5,3,1,5,5,1,2,2,2,1,1,2,"Less than high school","Female","Very much interested","Much worse off","30-49"
"336",NA,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Female","Very much interested","About the same","65+"
"337",2,4,4,4,4,1,5,5,3,3,3,1,1,2,1,"Less than high school","Male","Very much interested","About the same","65+"
"338",5,3,4,4,3,1,1,NA,2,5,1,2,1,1,1,"Less than high school","Female","Very much interested","About the same",NA
"339",6,3,5,4,4,5,2,3,5,5,4,2,2,2,1,"Less than high school","Female","Not much interested","Somewhat worse off","65+"
"340",2,5,4,5,5,1,4,5,2,1,5,1,1,2,1,"Less than high school","Male","Very much interested","Somewhat worse off","30-49"
"341",1,5,5,5,4,2,4,5,1,2,4,1,1,2,1,"Less than high school","Female","Somewhat interested","About the same","30-49"
"342",5,5,5,5,4,2,3,3,4,2,2,1,1,2,1,"Less than high school","Male","Very much interested","About the same",NA
"343",3,4,5,4,4,3,4,3,2,4,2,1,1,2,1,"Less than high school","Female","Somewhat interested","Much worse off","65+"
"344",NA,4,4,5,4,1,5,5,1,4,4,2,1,1,1,"Less than high school","Female","Somewhat interested","Somewhat better off","65+"
"345",4,5,5,5,5,3,4,4,3,2,3,2,1,2,1,"Less than high school","Female","Very much interested","Somewhat worse off","30-49"
"346",6,3,4,4,4,2,2,2,3,3,1,2,2,1,1,"Less than high school","Female","Very much interested","About the same","65+"
"347",NA,3,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Female","Very much interested","About the same","30-49"
"348",2,4,3,2,3,1,5,5,1,3,3,2,2,1,1,"Less than high school","Female","Very much interested","Somewhat worse off","30-49"
"349",6,3,5,5,4,1,2,5,3,4,1,2,1,NA,1,"Less than high school","Female","Very much interested","Somewhat worse off","30-49"
"350",7,5,5,5,5,2,2,4,5,2,1,2,2,1,1,"Less than high school","Male","Very much interested","About the same","65+"
"351",3,2,5,5,5,1,5,5,2,3,4,2,1,2,1,"Less than high school","Female","Somewhat interested","About the same","30-49"
"352",2,5,5,5,4,1,5,5,2,1,4,1,1,2,1,"Less than high school","Female","Very much interested","About the same","50-64"
"353",4,4,5,5,5,1,4,4,2,4,2,2,1,2,1,"Less than high school","Male","Very much interested","About the same","65+"
"354",4,5,5,5,4,1,4,5,1,1,4,1,1,2,1,"Less than high school","Male","Very much interested","About the same","65+"
"355",4,3,5,5,5,2,4,4,2,5,3,2,2,1,1,"Less than high school","Female","Very much interested","About the same","65+"
"356",3,5,5,5,5,1,5,3,2,3,4,2,2,1,2,"Less than high school","Female","Somewhat interested","Somewhat worse off","65+"
"357",6,5,4,5,4,1,3,3,1,2,2,1,1,2,2,"Less than high school","Male","Very much interested","About the same","30-49"
"358",4,3,3,3,3,1,5,3,1,3,1,2,2,1,2,"Less than high school","Male","Not much interested","About the same","30-49"
"359",4,3,4,4,4,1,5,5,2,2,1,2,2,2,1,"Less than high school","Female","Very much interested","About the same","50-64"
"360",3,4,4,4,3,2,4,4,2,1,2,1,1,2,1,"Less than high school","Male","Somewhat interested","About the same","30-49"
"361",4,3,5,5,5,1,5,4,2,2,1,1,2,1,1,"Less than high school","Male","Somewhat interested","Somewhat better off","18-29"
"362",6,3,4,4,4,1,2,4,2,5,1,2,2,1,1,"Less than high school","Female","Somewhat interested","Somewhat worse off","50-64"
"363",4,2,2,4,4,2,2,4,2,2,2,1,1,2,1,"Less than high school","Female","Not much interested","Somewhat worse off","30-49"
"364",NA,3,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Female","Somewhat interested","Much worse off","65+"
"365",6,4,5,4,4,2,3,2,3,4,1,2,1,2,1,"Less than high school","Male","Somewhat interested","Much worse off","65+"
"366",7,5,5,5,3,2,3,2,4,5,2,1,1,2,1,"Less than high school","Male","Somewhat interested","Somewhat worse off","30-49"
"367",3,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Female","Very much interested","Somewhat better off","50-64"
"368",3,5,4,5,5,1,5,5,1,3,1,2,2,1,1,"Less than high school","Female","Very much interested","Much worse off","65+"
"369",6,3,3,3,3,3,3,3,3,3,3,2,2,2,2,"Less than high school","Male","Somewhat interested","About the same","18-29"
"370",6,3,3,4,4,1,5,5,2,4,2,1,1,2,1,"Less than high school","Female","Not much interested","Somewhat worse off","30-49"
"371",4,5,5,5,5,1,3,3,2,2,2,2,1,2,1,"Less than high school","Female","Very much interested","About the same","65+"
"372",5,5,5,5,4,2,2,4,2,5,3,2,1,2,1,"Less than high school","Female","Very much interested","About the same","65+"
"373",6,2,4,5,5,5,1,2,4,3,1,1,2,2,1,"Less than high school","Female","Somewhat interested","About the same","50-64"
"374",2,5,5,5,5,1,5,5,1,2,4,2,1,1,1,"Less than high school","Male","Very much interested","About the same","30-49"
"375",5,4,5,5,5,2,2,3,3,4,3,1,2,2,2,"Less than high school","Female","Very much interested","About the same","65+"
"376",6,1,4,4,5,2,3,2,2,3,3,2,2,2,1,"Less than high school","Male","Somewhat interested","About the same","50-64"
"377",NA,3,4,5,3,2,4,4,4,3,3,2,2,1,2,"Less than high school","Male","Somewhat interested","Somewhat better off","50-64"
"378",5,5,5,5,5,1,1,4,3,3,2,1,1,2,1,"Less than high school","Male","Somewhat interested","Much better off","50-64"
"379",5,4,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Female","Very much interested","About the same","65+"
"380",5,1,3,4,4,4,2,2,4,4,2,2,2,2,1,"Less than high school","Female","Very much interested","About the same","50-64"
"381",3,4,4,5,4,2,4,4,1,3,3,1,1,2,2,"Less than high school","Male","Not much interested","Somewhat better off","18-29"
"382",3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,"Less than high school","Male","Somewhat interested","Somewhat better off","30-49"
"383",6,3,5,4,5,2,4,4,4,5,1,2,2,1,2,"Less than high school","Male","Very much interested","Somewhat worse off","30-49"
