"","ideology","norm_news","norm_branches","norm_officials","norm_facts","egal_equalop","egal_worryless","egal_notbigprob","egal_fewerprobs","moraltrad_adjmoral","moraltrad_moretrad","auth_childind","auth_childcur","auth_childobed","auth_childconsid","education","sex","interest","econ_perc","age"
"314",6,2,3,3,3,4,3,3,3,3,3,1,2,1,2,7,1,2,3,40
"315",5,2,4,3,5,2,1,3,5,4,4,2,2,2,2,6,2,2,2,45
"316",6,5,5,5,4,4,2,3,5,5,1,2,1,2,1,6,2,1,3,51
"317",4,5,5,5,5,1,5,5,1,2,4,1,2,2,1,6,2,1,3,68
"318",5,5,4,4,5,3,3,3,3,3,3,2,1,2,1,6,1,2,2,22
"319",5,4,5,5,3,2,4,3,2,4,2,1,1,2,1,6,2,1,2,40
"320",3,5,5,5,5,1,5,5,1,2,3,1,1,2,1,3,2,1,3,63
"321",2,5,5,5,5,1,5,5,2,2,5,2,1,2,1,7,2,1,3,59
"322",6,4,4,4,NA,1,5,3,2,NA,1,2,2,1,2,2,2,1,3,53
"323",NA,4,3,4,4,3,4,3,1,1,2,2,2,2,2,2,1,2,3,80
"324",7,2,5,5,3,2,2,3,3,5,2,2,2,1,1,4,2,1,3,67
"325",NA,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,3,2,35
"326",4,5,5,5,5,1,5,5,1,2,2,2,2,2,1,3,1,2,4,69
"327",6,4,4,5,4,2,3,3,3,2,3,2,2,2,1,6,2,1,3,80
"328",7,5,5,5,4,3,2,2,3,5,1,2,2,2,1,3,1,1,1,62
"329",NA,3,3,3,3,3,3,3,4,5,2,2,2,1,2,2,2,3,3,38
"330",NA,2,3,5,3,2,3,3,3,4,1,2,2,1,1,3,2,1,1,71
"331",6,3,4,4,4,2,1,3,3,2,2,1,1,2,1,5,1,2,3,80
"332",4,5,5,5,5,4,5,3,3,2,4,1,1,2,1,6,2,1,3,61
"333",6,4,5,5,4,1,1,2,3,5,2,2,2,1,2,6,1,1,3,65
"334",NA,2,2,5,5,5,5,4,3,3,2,1,1,2,1,3,1,3,5,30
"335",NA,3,5,5,3,1,5,5,1,2,2,2,1,1,2,7,2,1,5,38
"336",NA,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,80
"337",2,4,4,4,4,1,5,5,3,3,3,1,1,2,1,6,1,1,3,80
"338",5,3,4,4,3,1,1,NA,2,5,1,2,1,1,1,3,2,1,3,-9
"339",6,3,5,4,4,5,2,3,5,5,4,2,2,2,1,5,2,3,4,65
"340",2,5,4,5,5,1,4,5,2,1,5,1,1,2,1,6,1,1,4,48
"341",1,5,5,5,4,2,4,5,1,2,4,1,1,2,1,7,2,2,3,38
"342",5,5,5,5,4,2,3,3,4,2,2,1,1,2,1,7,1,1,3,-9
"343",3,4,5,4,4,3,4,3,2,4,2,1,1,2,1,7,2,2,5,67
"344",NA,4,4,5,4,1,5,5,1,4,4,2,1,1,1,3,2,2,2,80
"345",4,5,5,5,5,3,4,4,3,2,3,2,1,2,1,3,2,1,4,33
"346",6,3,4,4,4,2,2,2,3,3,1,2,2,1,1,2,2,1,3,76
"347",NA,3,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,1,3,43
"348",2,4,3,2,3,1,5,5,1,3,3,2,2,1,1,7,2,1,4,32
"349",6,3,5,5,4,1,2,5,3,4,1,2,1,NA,1,3,2,1,4,41
"350",7,5,5,5,5,2,2,4,5,2,1,2,2,1,1,2,1,1,3,80
"351",3,2,5,5,5,1,5,5,2,3,4,2,1,2,1,7,2,2,3,45
"352",2,5,5,5,4,1,5,5,2,1,4,1,1,2,1,7,2,1,3,56
"353",4,4,5,5,5,1,4,4,2,4,2,2,1,2,1,2,1,1,3,68
"354",4,5,5,5,4,1,4,5,1,1,4,1,1,2,1,6,1,1,3,73
"355",4,3,5,5,5,2,4,4,2,5,3,2,2,1,1,6,2,1,3,69
"356",3,5,5,5,5,1,5,3,2,3,4,2,2,1,2,2,2,2,4,73
"357",6,5,4,5,4,1,3,3,1,2,2,1,1,2,2,6,1,1,3,43
"358",4,3,3,3,3,1,5,3,1,3,1,2,2,1,2,1,1,3,3,48
"359",4,3,4,4,4,1,5,5,2,2,1,2,2,2,1,3,2,1,3,62
"360",3,4,4,4,3,2,4,4,2,1,2,1,1,2,1,6,1,2,3,41
"361",4,3,5,5,5,1,5,4,2,2,1,1,2,1,1,2,1,2,2,20
"362",6,3,4,4,4,1,2,4,2,5,1,2,2,1,1,6,2,2,4,63
"363",4,2,2,4,4,2,2,4,2,2,2,1,1,2,1,7,2,3,4,34
"364",NA,3,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,5,80
"365",6,4,5,4,4,2,3,2,3,4,1,2,1,2,1,6,1,2,5,76
"366",7,5,5,5,3,2,3,2,4,5,2,1,1,2,1,8,1,2,4,44
"367",3,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,2,51
"368",3,5,4,5,5,1,5,5,1,3,1,2,2,1,1,3,2,1,5,69
"369",6,3,3,3,3,3,3,3,3,3,3,2,2,2,2,5,1,2,3,27
"370",6,3,3,4,4,1,5,5,2,4,2,1,1,2,1,3,2,3,4,48
"371",4,5,5,5,5,1,3,3,2,2,2,2,1,2,1,3,2,1,3,74
"372",5,5,5,5,4,2,2,4,2,5,3,2,1,2,1,4,2,1,3,72
"373",6,2,4,5,5,5,1,2,4,3,1,1,2,2,1,3,2,2,3,60
"374",2,5,5,5,5,1,5,5,1,2,4,2,1,1,1,6,1,1,3,32
"375",5,4,5,5,5,2,2,3,3,4,3,1,2,2,2,3,2,1,3,70
"376",6,1,4,4,5,2,3,2,2,3,3,2,2,2,1,6,1,2,3,50
"377",NA,3,4,5,3,2,4,4,4,3,3,2,2,1,2,2,1,2,2,59
"378",5,5,5,5,5,1,1,4,3,3,2,1,1,2,1,7,1,2,1,52
"379",5,4,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,3,67
"380",5,1,3,4,4,4,2,2,4,4,2,2,2,2,1,6,2,1,3,60
"381",3,4,4,5,4,2,4,4,1,3,3,1,1,2,2,6,1,3,2,24
"382",3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,2,2,31
"383",6,3,5,4,5,2,4,4,4,5,1,2,2,1,2,2,1,1,4,39
"384",4,5,5,5,4,1,1,2,1,1,3,1,1,2,2,2,1,2,3,73
"385",NA,3,3,3,3,1,3,3,3,3,3,2,1,1,1,4,2,2,3,43
"386",6,5,5,4,5,3,3,3,3,3,3,2,2,2,2,7,1,1,3,28
"387",3,5,5,5,5,1,5,5,1,5,2,1,1,2,1,7,1,1,3,70
"388",2,5,5,5,4,1,5,4,2,5,3,2,1,2,1,4,1,2,3,72
"389",3,5,5,5,5,1,5,5,2,5,3,1,1,2,1,7,1,2,3,59
"390",NA,2,3,3,3,4,4,4,3,3,2,2,1,2,1,2,1,2,3,35
"391",7,3,3,4,4,2,2,3,3,3,2,2,2,1,1,2,2,3,3,26
"392",4,3,5,5,5,1,5,5,2,2,2,2,2,1,2,2,2,1,4,80
"393",4,5,5,5,5,1,3,4,2,4,2,2,2,2,1,7,2,1,3,76
"394",NA,3,4,5,4,1,1,1,1,1,1,2,2,1,2,3,1,2,4,31
"395",4,5,5,5,4,4,2,2,4,2,2,2,1,2,1,6,1,2,3,24
"396",2,5,5,5,4,1,4,4,1,2,2,1,1,2,1,6,1,1,4,53
"397",4,4,5,5,5,1,5,5,4,2,4,2,2,2,1,7,2,1,5,55
"398",1,5,5,5,4,1,5,4,1,2,5,1,1,2,1,7,2,1,3,39
"399",NA,4,5,5,5,2,2,2,2,2,1,2,2,1,1,8,1,2,3,32
"400",NA,3,5,5,4,1,1,2,2,4,2,2,2,1,1,3,2,3,3,80
"401",NA,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,3,5,45
"402",7,2,2,3,2,3,4,3,1,3,2,2,2,1,2,2,1,2,1,40
"403",NA,5,5,5,5,1,5,5,1,5,1,2,2,1,1,6,1,1,5,64
"404",3,5,5,5,5,1,5,5,2,2,4,2,1,2,1,6,2,1,3,40
"405",3,5,4,5,4,2,4,2,2,3,3,2,1,1,1,7,1,1,4,52
"406",2,4,5,4,4,2,5,5,1,3,3,1,1,2,1,4,2,1,3,67
"407",3,5,5,4,4,1,5,5,1,3,2,1,1,2,1,7,1,1,3,72
"408",7,5,5,5,5,1,1,2,5,5,1,2,2,1,1,6,1,2,3,-9
"409",NA,5,4,5,4,1,5,1,1,2,2,2,NA,1,1,1,1,1,3,79
"410",3,5,5,5,4,1,4,4,2,4,2,2,2,2,1,6,2,1,3,67
"411",3,5,5,5,4,2,5,3,1,1,4,1,2,2,1,3,1,1,3,24
"412",1,3,4,5,5,2,5,4,1,2,4,2,1,2,1,3,2,3,3,43
"413",6,5,5,5,4,1,5,5,1,5,2,2,2,2,1,6,2,1,3,52
"414",7,2,3,4,4,1,3,4,2,4,1,1,2,2,2,2,2,1,3,-9
"415",2,4,4,4,4,1,5,5,1,NA,2,2,2,1,2,1,1,1,4,62
"416",6,4,5,4,5,3,1,3,2,5,1,2,2,1,1,3,1,3,3,50
"417",NA,3,3,3,3,1,1,3,1,2,1,2,1,1,1,3,1,2,3,28
"418",6,3,5,5,4,1,2,1,2,5,1,2,2,1,2,6,1,1,3,62
"419",6,3,4,5,4,2,2,2,4,5,1,2,2,1,2,2,2,1,3,73
"420",6,5,5,5,4,4,2,2,4,4,1,2,2,1,2,3,1,2,3,33
"421",3,5,4,5,4,1,5,4,1,2,3,2,1,2,1,7,2,1,2,42
"422",2,5,5,5,5,1,5,5,2,3,5,2,1,2,1,6,1,2,2,36
"423",5,4,5,5,5,1,3,5,2,1,3,2,1,2,1,1,2,3,3,41
"424",NA,3,5,5,3,4,5,3,3,3,5,2,2,1,2,3,2,1,3,51
"425",4,5,4,5,4,4,1,3,3,3,3,1,1,2,1,7,2,3,3,30
"426",NA,4,4,5,4,1,2,5,1,2,2,2,2,1,2,6,2,1,5,-9
"427",7,5,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,3,1,48
"428",5,4,4,4,4,4,2,4,2,5,2,2,1,1,1,3,2,3,2,66
"429",7,2,4,5,5,1,4,5,1,3,1,2,2,2,2,1,2,3,3,80
"430",5,2,4,4,5,4,3,3,4,5,2,2,1,1,1,5,2,2,2,49
"431",6,5,5,5,5,2,2,2,4,2,2,1,2,2,1,6,2,2,1,30
"432",3,5,4,5,5,1,5,5,2,4,2,1,1,2,1,6,2,1,3,70
"433",2,4,5,4,4,1,4,4,1,2,2,2,2,1,2,7,1,1,5,65
"434",4,3,5,5,4,4,1,3,5,3,2,2,2,2,1,7,2,1,2,57
"435",2,5,5,5,4,1,4,5,2,2,1,1,2,2,1,3,2,1,3,71
"436",2,5,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,2,31
"437",NA,3,5,5,5,4,4,5,4,1,2,2,2,2,1,6,2,1,3,40
"438",NA,1,5,5,5,1,2,2,3,4,1,2,2,1,1,7,1,1,3,66
"439",NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,45
"440",4,4,5,4,4,2,5,4,2,4,2,2,1,2,1,6,2,1,3,68
"441",NA,5,5,5,4,1,5,5,3,5,3,2,2,2,1,6,2,1,3,76
"442",NA,1,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,3,80
"443",6,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,4,34
"444",6,3,4,5,4,2,3,3,4,4,2,2,2,1,1,4,2,2,4,44
"445",4,5,5,5,5,1,5,5,1,2,1,2,2,1,1,3,1,1,5,70
"446",3,2,3,4,2,1,1,2,2,1,4,2,2,2,2,NA,2,3,3,-9
"447",6,1,5,3,3,1,3,4,3,4,1,2,2,1,2,2,1,2,4,71
"448",NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,37
"449",6,4,4,4,4,1,3,2,2,2,2,2,2,1,2,6,1,2,2,31
"450",5,2,5,4,4,3,2,5,2,1,1,2,2,1,1,3,2,1,2,61
"451",7,1,5,5,5,3,3,3,3,3,3,2,2,1,2,2,1,1,1,43
"452",4,4,5,5,4,2,4,3,3,2,2,2,1,2,1,5,2,1,2,53
"453",4,4,4,5,3,3,5,5,3,5,2,2,1,2,1,2,2,2,4,73
"454",7,4,5,5,3,5,1,3,5,5,1,2,2,1,2,6,2,1,1,38
"455",2,5,5,5,5,1,5,5,1,2,5,1,1,2,1,3,2,2,3,73
"456",NA,3,3,3,3,1,2,5,3,2,3,2,2,2,1,2,2,3,4,31
"457",6,4,5,5,3,1,4,4,2,1,1,1,1,2,1,6,2,1,3,69
"458",5,5,5,5,4,3,3,3,2,5,1,1,1,2,1,7,2,2,3,-9
"459",5,3,3,5,4,1,4,4,2,2,3,2,1,2,1,3,2,2,4,45
"460",NA,4,4,5,4,1,5,5,1,5,1,1,2,2,1,3,2,1,5,41
"461",6,5,4,5,5,1,1,5,2,2,1,2,2,2,1,5,1,1,3,66
"462",1,NA,4,4,3,2,2,2,1,2,1,1,2,2,2,3,1,1,2,41
"463",NA,5,5,5,5,1,5,3,1,3,2,1,1,2,1,3,2,1,2,62
"464",4,5,5,5,5,2,3,3,3,5,1,1,1,2,1,6,1,1,4,31
"465",6,3,4,5,4,1,5,5,1,1,1,2,2,1,1,4,2,1,4,80
"466",7,4,4,5,5,2,2,3,4,2,2,2,2,2,2,4,2,1,2,46
"467",7,4,5,5,4,2,2,2,2,5,1,2,NA,NA,NA,6,1,1,2,70
"468",4,3,5,5,2,3,3,3,1,3,3,2,2,2,1,1,2,2,3,21
"469",6,2,4,5,4,3,1,3,3,2,3,2,1,2,1,6,2,1,3,77
"470",6,5,4,5,5,1,1,3,5,5,1,2,1,2,1,5,1,1,4,66
"471",NA,4,4,3,3,3,3,3,3,3,3,2,2,1,1,3,2,3,3,33
"472",2,3,5,5,4,1,5,5,1,1,2,2,1,1,1,6,1,1,3,46
"473",NA,4,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,3,5,36
"474",NA,NA,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,68
"475",NA,5,5,5,5,1,5,5,1,5,3,2,2,1,1,6,2,1,5,71
"476",4,3,4,4,3,2,2,4,4,1,1,2,2,1,1,3,1,2,3,37
"477",6,4,4,4,5,1,3,3,3,2,1,2,2,2,1,7,1,1,2,30
"478",4,5,5,5,4,2,5,4,2,1,2,2,2,2,1,6,1,1,3,79
"479",2,5,5,5,5,1,5,5,1,2,4,1,1,2,1,8,1,1,3,78
"480",5,3,3,4,4,2,3,4,2,3,2,2,1,2,1,7,1,2,3,47
"481",2,4,5,5,5,2,5,5,1,1,5,1,1,2,1,2,2,1,3,72
"482",NA,3,4,5,3,1,2,4,1,2,2,2,2,1,1,2,2,1,3,71
"483",5,4,5,5,4,3,1,4,2,3,2,1,2,2,1,7,1,2,3,36
"484",5,5,5,5,5,2,5,4,2,4,2,1,1,2,1,7,1,2,3,35
"485",NA,3,3,5,3,2,4,4,2,3,3,2,2,1,2,2,2,2,3,56
"486",4,5,5,5,4,1,5,2,1,2,4,2,1,1,1,1,1,1,5,64
"487",3,5,5,5,5,2,2,4,4,2,2,1,1,2,2,2,1,3,5,41
"488",4,5,5,5,5,3,3,3,3,3,3,1,1,2,1,5,1,1,4,50
"489",7,3,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,3,77
"490",4,1,4,5,4,2,2,5,5,3,2,2,2,1,1,5,2,1,3,-9
"491",7,3,1,2,1,1,3,4,2,2,2,2,1,1,1,3,2,2,3,31
"492",3,5,5,5,5,2,5,4,1,1,2,2,2,2,1,6,1,1,3,61
"493",2,5,5,5,4,1,5,4,1,2,4,1,1,2,1,7,2,1,4,62
"494",6,5,4,5,4,2,2,3,2,5,2,2,2,2,1,1,1,3,3,57
"495",3,5,5,5,5,2,5,5,2,2,2,1,1,2,1,7,1,2,3,63
"496",NA,4,4,4,4,1,3,5,3,3,2,2,2,1,1,1,1,2,3,75
"497",5,3,5,5,3,4,2,4,1,3,4,1,1,2,2,2,2,1,4,52
"498",3,5,5,5,5,1,4,5,1,2,2,2,1,2,1,7,2,1,1,64
"499",5,3,4,5,4,2,4,2,3,3,2,2,2,1,1,5,1,2,3,41
"500",6,1,4,5,4,3,2,3,3,5,1,2,2,1,2,4,1,1,3,51
"501",6,1,5,4,5,1,1,3,1,5,1,2,2,1,2,2,1,1,2,45
"502",4,5,5,5,4,1,4,4,2,3,3,2,1,2,1,3,2,1,2,68
"503",6,5,5,5,4,2,2,2,2,5,1,2,1,2,1,7,1,2,2,73
"504",5,4,4,5,4,4,3,4,4,4,2,2,2,2,1,7,1,2,3,65
"505",7,3,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,1,52
"506",NA,4,4,5,4,1,2,3,2,2,2,2,1,2,1,3,1,1,3,64
"507",6,1,3,5,5,3,3,3,5,3,1,2,1,1,2,3,1,1,3,71
"508",4,5,5,5,4,1,5,5,1,5,1,2,1,2,1,6,2,1,2,38
"509",3,3,3,5,4,1,4,4,4,4,5,2,2,1,1,2,2,2,4,24
"510",4,4,4,5,4,3,3,3,3,3,3,2,2,2,1,3,2,1,1,66
"511",NA,4,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,4,50
"512",1,5,5,5,4,2,5,5,2,1,5,1,1,2,1,6,1,1,5,49
"513",2,4,4,5,5,1,3,4,2,2,4,2,1,2,1,7,2,2,4,40
"514",7,5,5,5,3,2,2,3,4,3,1,2,2,2,1,4,1,1,3,73
"515",4,3,4,4,4,4,4,4,2,3,3,2,1,1,1,2,1,3,4,65
"516",4,3,5,5,3,2,2,3,2,3,1,2,2,1,2,NA,2,2,5,34
"517",3,5,5,5,5,1,1,5,1,2,2,2,1,2,1,8,2,1,3,53
"518",3,5,5,5,4,1,5,5,1,3,2,2,2,2,1,6,2,3,3,39
"519",3,5,5,5,4,1,5,5,1,2,4,1,1,2,1,2,1,2,3,71
"520",5,5,5,5,5,2,2,4,2,2,3,2,2,2,1,3,2,2,3,33
"521",2,5,5,5,5,1,5,5,2,1,4,1,1,2,1,7,1,2,3,34
"522",6,1,3,4,2,2,2,4,3,5,1,2,2,2,1,6,2,3,2,59
"523",NA,3,3,3,4,2,3,4,2,2,2,2,2,2,1,1,2,1,3,72
"524",3,2,4,5,4,4,3,5,3,3,3,2,1,1,1,2,2,2,3,52
"525",7,5,4,4,4,1,4,3,4,2,3,2,1,2,1,7,1,1,5,53
"526",4,3,5,5,4,2,2,4,2,2,2,1,2,2,1,8,1,2,4,35
"527",5,4,4,4,4,2,4,4,4,4,2,2,1,1,1,6,2,1,3,68
"528",3,5,3,5,3,1,1,1,5,1,1,2,2,1,1,8,1,1,1,54
"529",NA,3,3,5,3,1,2,5,2,3,2,2,1,2,1,2,2,2,3,74
"530",6,3,5,5,5,1,1,5,3,5,1,2,2,1,2,5,2,1,3,67
"531",5,3,4,4,4,1,2,4,2,4,1,2,2,2,2,3,1,2,2,46
"532",6,5,5,5,5,2,1,3,3,5,1,2,2,1,2,6,1,1,3,57
"533",4,4,4,4,4,1,1,1,1,2,2,1,2,2,1,2,2,2,3,34
"534",3,5,5,5,5,3,2,4,1,1,3,2,1,2,2,2,2,1,5,56
"535",3,5,5,5,3,1,3,2,3,3,3,1,2,2,1,3,2,1,4,77
"536",5,3,4,4,4,2,4,3,4,5,1,2,2,1,1,3,1,2,2,43
"537",3,3,4,4,4,2,4,3,4,4,2,1,1,1,2,3,2,3,2,66
"538",4,4,4,4,4,3,3,3,3,3,3,2,2,2,1,7,1,3,3,-9
"539",6,5,5,5,4,1,5,3,1,2,1,1,1,2,1,3,1,1,3,60
"540",6,1,4,5,5,4,1,4,5,5,1,1,2,2,2,6,1,1,1,39
"541",5,5,5,5,4,2,5,4,4,5,2,2,1,2,1,6,2,3,3,39
"542",6,5,5,5,5,2,2,4,4,2,1,2,2,1,2,2,2,2,3,-9
"543",2,2,3,5,3,1,5,5,3,2,2,2,2,1,2,4,2,2,4,53
"544",2,5,5,5,5,1,5,5,1,5,5,2,1,2,1,7,2,1,3,71
"545",6,3,5,4,3,2,4,2,4,5,1,2,1,1,1,6,2,1,3,76
"546",6,3,4,5,4,3,3,4,5,4,2,2,2,2,1,1,1,2,4,80
"547",NA,3,4,5,3,2,4,4,1,4,2,2,2,2,2,3,2,1,4,76
"548",6,2,3,4,4,2,2,3,2,4,1,2,2,1,1,6,1,1,3,-9
"549",5,3,5,5,2,2,2,1,5,1,1,2,2,2,1,6,1,1,3,49
"550",5,4,5,5,5,3,2,2,5,3,2,2,1,2,1,7,1,2,3,37
"551",5,1,5,5,5,1,3,4,2,3,1,2,2,1,2,3,2,1,3,80
"552",4,5,5,5,4,1,4,4,2,3,3,2,2,1,2,2,2,1,4,72
"553",7,4,5,5,5,2,3,3,3,3,3,2,2,1,1,2,1,1,5,51
"554",4,5,5,5,5,1,5,5,1,1,1,2,1,2,2,6,1,1,3,70
"555",NA,1,5,5,5,1,5,5,1,5,2,2,2,1,2,5,2,1,4,45
"556",1,5,5,5,5,1,5,5,1,2,5,1,1,2,1,6,2,1,2,31
"557",2,5,5,5,5,1,2,3,1,2,2,2,2,1,2,7,1,1,3,72
"558",6,1,5,5,5,1,1,5,3,5,1,2,2,2,1,7,1,1,3,71
"559",7,1,4,5,1,2,2,4,5,5,1,2,2,2,2,3,1,1,3,67
"560",5,5,5,5,5,1,5,5,2,5,2,1,1,1,1,7,2,2,3,36
"561",5,1,5,5,4,3,3,4,3,3,1,2,2,1,1,7,1,1,3,58
"562",5,1,5,5,4,1,5,3,5,3,1,2,2,1,2,3,1,2,3,64
"563",4,3,3,3,3,3,3,3,3,3,3,1,1,2,1,2,1,2,5,34
"564",1,5,5,5,5,1,5,5,1,2,4,2,1,2,1,7,2,1,3,36
"565",NA,5,5,5,5,1,1,1,1,1,1,2,2,1,2,2,1,2,3,44
"566",5,4,5,5,4,3,3,3,3,3,3,2,2,2,1,7,2,2,3,54
"567",3,5,5,5,4,1,4,5,2,1,4,1,1,1,1,8,1,2,3,28
"568",4,5,5,5,5,1,4,5,2,3,1,2,2,1,1,2,1,2,2,-9
"569",6,1,4,4,4,2,4,3,3,5,1,2,2,1,2,3,2,1,2,77
"570",7,5,5,5,5,1,1,2,3,4,2,NA,1,NA,NA,7,1,1,3,70
"571",3,3,4,3,4,1,5,5,1,5,1,2,2,2,1,1,2,2,5,28
"572",4,4,4,5,4,2,3,3,2,3,4,2,1,2,1,7,2,2,3,30
"573",1,5,5,5,5,1,4,3,1,1,4,1,1,2,2,3,1,1,5,37
"574",6,4,4,4,4,2,4,4,3,2,3,2,1,1,1,2,2,2,3,45
"575",2,5,5,5,4,1,5,5,1,2,5,1,1,2,1,6,1,1,2,68
"576",5,3,4,5,4,4,4,2,2,4,3,2,2,1,1,3,2,3,2,80
"577",4,4,4,4,5,1,1,2,2,3,1,1,1,2,2,2,2,1,1,41
"578",1,5,5,5,5,1,5,5,1,1,5,1,1,2,1,7,2,1,1,32
"579",4,5,5,5,5,1,4,4,2,4,2,1,1,2,1,6,1,1,2,24
"580",3,5,5,5,5,1,5,5,1,2,4,1,1,2,1,7,2,1,2,-9
"581",NA,3,3,3,3,3,3,3,3,3,3,2,2,1,1,1,1,2,3,42
"582",5,3,5,5,4,2,4,4,3,2,1,2,1,2,1,8,2,3,3,26
"583",2,5,5,4,3,1,4,4,2,3,4,1,1,2,2,8,1,1,3,50
"584",4,5,5,5,5,1,5,5,1,2,1,2,1,2,1,7,1,1,3,46
"585",NA,5,5,5,4,1,4,3,1,3,2,1,1,2,1,3,1,2,4,52
"586",NA,3,3,3,3,2,4,4,2,4,2,2,2,1,1,3,2,3,3,35
"587",NA,4,4,4,3,1,4,4,1,1,1,2,1,1,2,3,1,1,2,76
"588",2,5,5,5,5,1,5,5,1,1,5,2,1,1,1,5,2,1,3,63
"589",4,5,5,5,5,1,5,5,1,2,1,2,1,1,1,6,1,3,3,39
"590",6,1,5,4,5,1,1,2,5,5,1,2,1,2,2,6,1,1,1,28
"591",3,3,3,2,2,4,3,4,3,5,1,1,1,2,1,3,1,1,3,66
"592",3,4,4,5,4,2,3,4,2,2,2,2,1,2,1,7,2,1,2,45
"593",1,5,5,5,4,1,5,5,1,2,4,1,1,2,1,7,1,1,3,69
"594",6,2,4,4,3,3,2,4,4,5,1,2,2,1,2,1,1,1,3,59
"595",4,4,5,5,3,2,4,4,1,5,2,1,2,2,1,3,1,1,1,79
"596",6,5,5,5,3,5,2,3,5,4,2,2,2,1,2,3,2,2,3,80
"597",4,5,5,5,5,2,4,4,2,2,5,1,1,2,2,6,1,3,3,38
"598",3,5,5,4,4,2,4,4,2,4,2,2,2,1,1,NA,2,2,3,74
"599",5,3,3,5,1,1,4,4,2,4,2,2,2,2,1,5,2,3,3,54
"600",2,4,5,4,5,1,5,5,1,2,4,1,1,2,1,7,2,2,3,45
"601",4,5,5,5,5,1,5,5,1,2,4,1,1,2,1,5,2,1,3,42
"602",7,2,4,5,5,3,1,3,1,5,1,2,1,1,1,6,1,1,3,75
"603",NA,1,2,3,4,4,2,3,4,4,3,2,1,2,1,2,2,2,3,33
"604",4,4,5,5,5,1,4,4,2,2,2,1,2,1,2,3,1,2,5,40
"605",NA,3,5,5,4,2,4,2,2,4,4,2,1,1,1,3,2,3,3,56
"606",4,4,5,5,5,2,2,3,4,2,2,2,2,2,1,5,1,1,3,44
"607",NA,2,4,5,4,2,4,4,3,4,2,2,2,2,1,2,2,1,3,80
"608",1,4,4,5,4,1,5,4,1,3,5,2,2,2,1,5,2,2,4,25
"609",NA,2,5,4,5,1,3,4,2,3,3,2,2,1,1,2,1,1,3,26
"610",3,5,5,5,5,1,4,5,1,5,4,1,1,2,1,6,1,1,4,75
"611",NA,4,5,5,5,1,5,5,1,2,1,2,2,2,2,2,2,1,3,68
"612",4,5,5,4,5,1,2,3,1,2,3,2,2,2,1,3,1,1,3,27
"613",2,1,4,5,4,1,5,5,2,5,3,2,2,1,2,5,2,3,1,46
"614",6,5,5,4,4,3,3,3,4,4,1,2,2,1,1,3,1,1,3,71
"615",2,5,5,5,5,2,5,5,2,1,5,1,1,2,1,7,2,1,3,49
"616",NA,5,3,5,3,1,5,4,1,2,3,1,2,1,1,2,1,3,3,57
"617",5,5,5,5,4,2,4,5,3,5,3,1,1,1,1,6,2,1,3,80
"618",6,3,3,3,3,2,3,3,4,5,1,1,1,2,1,3,2,1,4,66
"619",6,4,4,4,4,2,5,3,3,3,1,2,2,1,1,4,2,3,4,43
"620",2,5,5,5,5,1,2,5,2,2,2,2,2,1,2,3,2,1,5,55
"621",5,3,3,4,3,2,2,3,2,2,3,2,1,1,1,7,1,3,3,64
"622",4,5,5,4,4,1,1,1,5,5,1,2,1,2,1,7,1,1,3,80
"623",2,5,5,5,5,2,4,5,1,2,4,2,1,2,1,3,2,1,3,57
"624",3,3,4,5,4,1,5,5,1,5,2,2,1,2,1,3,2,2,3,32
"625",NA,3,3,5,3,1,1,3,2,2,3,2,2,2,1,2,1,2,3,53
"626",6,3,5,4,4,4,3,3,4,4,2,2,1,2,1,6,2,2,3,68
"627",4,5,5,5,5,3,4,4,3,2,2,2,1,2,1,6,2,1,3,67
"628",6,3,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,2,2,26
"629",NA,4,4,5,3,1,5,3,3,3,3,2,2,1,2,1,2,1,4,50
